file,old_tag,new_tags
obsidian-general-to-import/256283035039137124.md,paper-embroidery,embroidery
obsidian-general-to-import/256283035039137124.md,identity-art,process-creativity
obsidian-general-to-import/256283035039181465.md,quilting-with-patterned-fabric,quilting|fabric
obsidian-general-to-import/256283035039181465.md,patchwork-fabric-design,quilting|fabric
obsidian-general-to-import/256283035039181465.md,small-hand-quilting-projects,quilting
obsidian-general-to-import/256283035039181465.md,beginner-modern-quilt-patterns,quilting|modern-quilting
obsidian-general-to-import/256283035039181465.md,improv-patchwork,quilting|improv-quilt
obsidian-general-to-import/256283035039181465.md,house-design-rustic,interiors
obsidian-general-to-import/256283035039181465.md,quilting-samples,quilting
obsidian-general-to-import/256283035039181465.md,quilt-artists,quilting|artists-makers
obsidian-general-to-import/256283035039181465.md,cottage-core-cabin,interiors
obsidian-general-to-import/256283035039181467.md,neutral-quilts,quilting
obsidian-general-to-import/256283035039181467.md,big-stitch-quilting,quilting
obsidian-general-to-import/256283035039181467.md,low-volume-quilts,quilting
obsidian-general-to-import/256283035039181467.md,low-volume-quilt,quilting
obsidian-general-to-import/256283035039181467.md,cool-quilts,quilting
obsidian-general-to-import/256283035039181467.md,improv-quilts,quilting|improv-quilt
obsidian-general-to-import/256283035039181467.md,neutral-quilt,quilting
obsidian-general-to-import/256283035039181467.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035039181467.md,quilt-modern,quilting|modern-quilting
obsidian-general-to-import/256283035039181468.md,color-journal,colour
obsidian-general-to-import/256283035039181468.md,spirit-cloth,textile-art
obsidian-general-to-import/256283035039181468.md,rustic-quilts,quilting
obsidian-general-to-import/256283035039181468.md,cloth-making,textile-art
obsidian-general-to-import/256283035039181468.md,sashiko-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181468.md,improv-quilting,quilting|improv-quilt
obsidian-general-to-import/256283035039181468.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181468.md,quilts-patchwork,quilting
obsidian-general-to-import/256283035039181469.md,creative-quilts,quilting
obsidian-general-to-import/256283035039181469.md,janet-bolton,artists-makers|janet-bolton
obsidian-general-to-import/256283035039181469.md,spirit-cloth,textile-art
obsidian-general-to-import/256283035039181469.md,quilt-stories,quilting
obsidian-general-to-import/256283035039181469.md,textile-art-embroidery,embroidery|textile-art
obsidian-general-to-import/256283035039181469.md,fiber-art-quilts,quilting|textile-art
obsidian-general-to-import/256283035039181469.md,art-quilting,quilting
obsidian-general-to-import/256283035039181469.md,find-your-way,process-creativity
obsidian-general-to-import/256283035039181470.md,spirit-cloth,textile-art
obsidian-general-to-import/256283035039181470.md,japanese-boro,japanese-textiles|boro-sashiko|visible-mending
obsidian-general-to-import/256283035039181470.md,boro-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181470.md,sashiko-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181470.md,embroidery-sashiko,embroidery|japanese|boro-sashiko
obsidian-general-to-import/256283035039181470.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181470.md,quilt-modernen,quilting|modern-quilting
obsidian-general-to-import/256283035039181470.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181470.md,japanese-quilts,japanese-textiles|quilting
obsidian-general-to-import/256283035039181471.md,boro-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181471.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181471.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039181471.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035039181471.md,simple-cross,cross-stitch|embroidery
obsidian-general-to-import/256283035039181471.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/256283035039181471.md,simple-cross-stitch,cross-stitch|embroidery
obsidian-general-to-import/256283035039181471.md,slow-stitching,embroidery|visible-mending
obsidian-general-to-import/256283035039210216.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039210216.md,abstract-embroidery,embroidery
obsidian-general-to-import/256283035039210216.md,contemporary-embroidery,embroidery
obsidian-general-to-import/256283035039210216.md,thread-art,typography-lettering|embroidery
obsidian-general-to-import/256283035039210216.md,quilt-stitching,quilting
obsidian-general-to-import/256283035039210216.md,fibre-art,textile-art
obsidian-general-to-import/256283035039210216.md,자수-디자인,embroidery|korean
obsidian-general-to-import/256283035039210216.md,slow-stitching,embroidery|visible-mending
obsidian-general-to-import/256283035039210217.md,sashiko-mending,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039210217.md,embroidery-contemporary,embroidery
obsidian-general-to-import/256283035039210217.md,stitch-journal,embroidery
obsidian-general-to-import/256283035039210217.md,weaving-embroidery,weaving|embroidery
obsidian-general-to-import/256283035039210217.md,textile-art-embroidery,embroidery|textile-art
obsidian-general-to-import/256283035039210217.md,abstract-embroidery,embroidery
obsidian-general-to-import/256283035039210217.md,contemporary-embroidery,embroidery
obsidian-general-to-import/256283035039210218.md,mending-clothes,visible-mending
obsidian-general-to-import/256283035039210218.md,textile-art-embroidery,embroidery|textile-art
obsidian-general-to-import/256283035039210218.md,embroidery-shirt,embroidery
obsidian-general-to-import/256283035039210218.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035039210218.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/256283035039210218.md,embroidery-on-clothes,embroidery
obsidian-general-to-import/256283035039210218.md,embroidery-designs-fashion,embroidery|clothing-costume
obsidian-general-to-import/256283035039210220.md,boro-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039210220.md,sashiko-stitching,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039210220.md,embroidery-sashiko,embroidery|japanese|boro-sashiko
obsidian-general-to-import/256283035039210220.md,sashiko-boro,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039210220.md,boro-sashiko,visible-mending|boro-sashiko|japanese
obsidian-general-to-import/256283035039210220.md,sashiko-embroidery,visible-mending|boro-sashiko|japanese|embroidery
obsidian-general-to-import/256283035039210220.md,japanese-embroidery,embroidery|japanese|japanese-textiles
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,aidan-dunne,artists-makers|aidan-dunne
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,catherine-lampert,artists-makers|catherine-lampert
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,david-bomberg,artists-makers|david-bomberg
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,david-landau,artists-makers|david-landau
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,estella-olive-wilson,artists-makers|estella-olive-wilson
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,frank-auerbach,artists-makers|frank-auerbach
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,julia-wolstenholme,artists-makers|julia-wolstenholme
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,juliet-yardley-mills,artists-makers|juliet-yardley-mills
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,lucian-freud,artists-makers|lucian-freud
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,stella-west,artists-makers|stella-west
obsidian-general-to-import/A second family for Frank Auerbach – The Irish Times.md,william-feaver,artists-makers|william-feaver
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-lesson,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-teacher,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,high-school-art,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,middle-school-art,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-project,process-creativity
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-lesson-plans,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-lesson-ideas,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-lesson-plans-for-kids,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-lesson-activities,art-education
obsidian-general-to-import/Advice for New Art Teachers What We All Wished We Knew Our First Year - My Art Lesson.md,art-lesson-examples,art-education
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,creative-coding,digital-art
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,golang,digital-art|product-management
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,programming,product-management|digital-art
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,technology,digital-art
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,code-art,digital-art
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,generative-art,digital-art
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,algorithmic-art,digital-art
obsidian-general-to-import/BIT-101  Getpal - extract a color palette from an image.md,tutorials,sewing
obsidian-general-to-import/BibliOdyssey Perspectiva.md,woodcut,printing-dyeing
obsidian-general-to-import/BibliOdyssey Perspectiva.md,book-illustration,book-arts|illustration
obsidian-general-to-import/BibliOdyssey Perspectiva.md,bookart,book-arts
obsidian-general-to-import/BibliOdyssey Perspectiva.md,etchings,printing-dyeing
obsidian-general-to-import/BibliOdyssey Perspectiva.md,typography,typography-lettering
obsidian-general-to-import/BibliOdyssey Perspectiva.md,printing,printing-dyeing
obsidian-general-to-import/BibliOdyssey Perspectiva.md,watercolour,drawing|painting
obsidian-general-to-import/BibliOdyssey Perspectiva.md,engraving,printing-dyeing
obsidian-general-to-import/BibliOdyssey Perspectiva.md,prints,printing-dyeing
obsidian-general-to-import/BibliOdyssey Perspectiva.md,art-history,art-education|textile-history
obsidian-general-to-import/BibliOdyssey Perspectiva.md,digital-library,digital-art
obsidian-general-to-import/How to Make Your Teaching More Engaging.md,teaching-&-learning,art-education
